age,sex,imd_quintile,year,time_since_quit,p_relapse_1month
12,2,2,2012,9,0.0017713490282259547
12,2,2,2012,10,0.0
12,2,2,2013,1,0.022190343627189524
12,2,2,2013,2,0.011510254024128086
12,2,2,2013,3,0.007119656362643667
12,2,2,2013,4,0.004352440883918396
12,2,2,2013,5,0.0033351841939722737
12,2,2,2013,6,0.0015937984234614122
12,2,2,2013,7,0.0020288670284693833
12,2,2,2013,8,0.0004344555900838154
12,2,2,2013,9,0.0018838243251466658
12,2,2,2013,10,0.0
12,2,2,2014,1,0.022093731361105373
12,2,2,2014,2,0.011456579373999576
12,2,2,2014,3,0.007085498818311442
12,2,2,2014,4,0.004331180789897915
12,2,2,2014,5,0.0033187848655195085
12,2,2,2014,6,0.0015858722167223505
12,2,2,2014,7,0.0020188057256113057
12,2,2,2014,8,0.00043227857740202325
12,2,2,2014,9,0.0018744734663952434
12,2,2,2014,10,0.0
12,2,2,2015,1,0.022093731361105373
12,2,2,2015,2,0.011456579373999576
12,2,2,2015,3,0.007085498818311442
12,2,2,2015,4,0.004331180789897915
12,2,2,2015,5,0.0033187848655195085
12,2,2,2015,6,0.0015858722167223505
12,2,2,2015,7,0.0020188057256113057
12,2,2,2015,8,0.00043227857740202325
12,2,2,2015,9,0.0018744734663952434
12,2,2,2015,10,0.0
12,2,2,2016,1,0.022093731361105373
12,2,2,2016,2,0.011456579373999576
12,2,2,2016,3,0.007085498818311442
12,2,2,2016,4,0.004331180789897915
12,2,2,2016,5,0.0033187848655195085
12,2,2,2016,6,0.0015858722167223505
12,2,2,2016,7,0.0020188057256113057
12,2,2,2016,8,0.00043227857740202325
12,2,2,2016,9,0.0018744734663952434
12,2,2,2016,10,0.0
12,2,2,2017,1,0.022093731361105373
12,2,2,2017,2,0.011456579373999576
12,2,2,2017,3,0.007085498818311442
12,2,2,2017,4,0.004331180789897915
12,2,2,2017,5,0.0033187848655195085
12,2,2,2017,6,0.0015858722167223505
12,2,2,2017,7,0.0020188057256113057
12,2,2,2017,8,0.00043227857740202325
12,2,2,2017,9,0.0018744734663952434
12,2,2,2017,10,0.0
12,2,2,2018,1,0.02109433828423457
12,2,2,2018,2,0.010902503623137827
12,2,2,2018,3,0.006733493374136201
12,2,2,2018,4,0.0041123762150648835
12,2,2,2018,5,0.0031500959353939484
12,2,2,2018,6,0.0015044195281842532
12,2,2,2018,7,0.0019153862514746933
12,2,2,2018,8,0.0004099221090846372
12,2,2,2018,9,0.0017783645251052693
12,2,2,2018,10,0.0
12,2,2,2019,1,0.02116279058519166
12,2,2,2019,2,0.010935850626408228
12,2,2,2019,3,0.0067536074114452616
12,2,2,2019,4,0.004124481169294092
12,2,2,2019,5,0.00315931872024644
12,2,2,2019,6,0.0015087840396879049
12,2,2,2019,7,0.001920955709110217
12,2,2,2019,8,0.00041110416530631966
12,2,2,2019,9,0.0017835316284674496
12,2,2,2019,10,0.0
12,2,3,2011,1,0.020977634820348534
12,2,3,2011,2,0.01084391983647004
12,2,3,2011,3,0.0066976878377690285
12,2,3,2011,4,0.004090642070897266
12,2,3,2011,5,0.0031334834278107238
12,2,3,2011,6,0.0014965141300924412
12,2,3,2011,7,0.0019053124316114056
12,2,3,2011,8,0.0004077730191047735
12,2,3,2011,9,0.0017690141190541686
12,2,3,2011,10,0.0
12,2,3,2012,1,0.02139600297769928
12,2,3,2012,2,0.011074387621205717
12,2,3,2012,3,0.006843801442226405
12,2,3,2012,4,0.004181361250523041
12,2,3,2012,5,0.0032033965991314917
12,2,3,2012,6,0.0015302508019702232
12,2,3,2012,7,0.001948154075421038
12,2,3,2012,8,0.00041702910841434626
12,2,3,2012,9,0.0018088253058300419
12,2,3,2012,10,0.0
12,2,3,2013,1,0.027334669065710138
12,2,3,2013,2,0.014820047780733758
12,2,3,2013,3,0.009375033628969631
12,2,3,2013,4,0.0058222606597705395
12,2,3,2013,5,0.004488981692405525
12,2,3,2013,6,0.0021688924628424644
12,2,3,2013,7,0.002753210485630486
12,2,3,2013,8,0.0005957776613121357
12,2,3,2013,9,0.002558766341490326
12,2,3,2013,10,0.0
12,2,3,2014,1,0.027334669065710138
12,2,3,2014,2,0.014820047780733758
12,2,3,2014,3,0.009375033628969631
12,2,3,2014,4,0.0058222606597705395
12,2,3,2014,5,0.004488981692405525
12,2,3,2014,6,0.0021688924628424644
12,2,3,2014,7,0.002753210485630486
12,2,3,2014,8,0.0005957776613121357
12,2,3,2014,9,0.002558766341490326
12,2,3,2014,10,0.0
12,2,3,2015,1,0.031394472021474384
12,2,3,2015,2,0.017246337875950646
12,2,3,2015,3,0.010973488155243571
12,2,3,2015,4,0.006840771135313228
12,2,3,2015,5,0.005281702269126831
12,2,3,2015,6,0.002558136322463711
12,2,3,2015,7,0.003245331891798431
12,2,3,2015,8,0.0007038537423870173
12,2,3,2015,9,0.0030167471335621476
12,2,3,2015,10,0.0
12,2,3,2016,1,0.031394472021474384
12,2,3,2016,2,0.017246337875950646
12,2,3,2016,3,0.010973488155243571
12,2,3,2016,4,0.006840771135313228
12,2,3,2016,5,0.005281702269126831
12,2,3,2016,6,0.002558136322463711
12,2,3,2016,7,0.003245331891798431
12,2,3,2016,8,0.0007038537423870173
12,2,3,2016,9,0.0030167471335621476
12,2,3,2016,10,0.0
12,2,3,2017,1,0.031394472021474384
12,2,3,2017,2,0.017246337875950646
12,2,3,2017,3,0.010973488155243571
12,2,3,2017,4,0.006840771135313228
12,2,3,2017,5,0.005281702269126831
12,2,3,2017,6,0.002558136322463711
12,2,3,2017,7,0.003245331891798431
12,2,3,2017,8,0.0007038537423870173
12,2,3,2017,9,0.0030167471335621476
12,2,3,2017,10,0.0
12,2,3,2018,1,0.022804434694409625
12,2,3,2018,2,0.011815835565435084
12,2,3,2018,3,0.00730571468950536
12,2,3,2018,4,0.004465101566894059
12,2,3,2018,5,0.0034212174302375997
12,2,3,2018,6,0.0016346740894986889
12,2,3,2018,7,0.0020809755242677808
12,2,3,2018,8,0.00044555579841354387
12,2,3,2018,9,0.0019321844186039883
12,2,3,2018,10,0.0
12,2,3,2019,1,0.02323271878352562
12,2,3,2019,2,0.012023763168893198
12,2,3,2019,3,0.007430972804382541
12,2,3,2019,4,0.004540426930548569
12,2,3,2019,5,0.0034785924196564233
12,2,3,2019,6,0.0016618134046871846
12,2,3,2019,7,0.0021156113050201375
12,2,3,2019,8,0.0004529038587488543
12,2,3,2019,9,0.0019643167999193745
12,2,3,2019,10,0.0
12,2,4,2011,1,0.02184426492461644
12,2,4,2011,2,0.011319990306328576
12,2,4,2011,3,0.006999139968462242
12,2,4,2011,4,0.0042776586789630144
12,2,4,2011,5,0.0032775657061554497
12,2,4,2011,6,0.001566005284046157
12,2,4,2011,7,0.001993569552280139
12,2,4,2011,8,0.00042683217568484366
12,2,4,2011,9,0.0018510247196328322
12,2,4,2011,10,0.0
12,2,4,2012,1,0.02184426492461644
12,2,4,2012,2,0.011319990306328576
12,2,4,2012,3,0.006999139968462242
12,2,4,2012,4,0.0042776586789630144
12,2,4,2012,5,0.0032775657061554497
12,2,4,2012,6,0.001566005284046157
12,2,4,2012,7,0.001993569552280139
12,2,4,2012,8,0.00042683217568484366
12,2,4,2012,9,0.0018510247196328322
12,2,4,2012,10,0.0
12,2,4,2013,1,0.022287061010822784
12,2,4,2013,2,0.011563960753082081
12,2,4,2013,3,0.007153826838015465
12,2,4,2013,4,0.004373705972754216
12,2,4,2013,5,0.0033515864911796145
12,2,4,2013,6,0.0016017253224362982
12,2,4,2013,7,0.002038929447243043
12,2,4,2013,8,0.000436632654922664
12,2,4,2013,9,0.0018931761476368436
12,2,4,2013,10,0.0
12,2,4,2014,1,0.022287061010822784
12,2,4,2014,2,0.011563960753082081
12,2,4,2014,3,0.007153826838015465
12,2,4,2014,4,0.004373705972754216
12,2,4,2014,5,0.0033515864911796145
12,2,4,2014,6,0.0016017253224362982
12,2,4,2014,7,0.002038929447243043
12,2,4,2014,8,0.000436632654922664
12,2,4,2014,9,0.0018931761476368436
12,2,4,2014,10,0.0
12,2,4,2015,1,0.022287061010822784
12,2,4,2015,2,0.011563960753082081
12,2,4,2015,3,0.007153826838015465
12,2,4,2015,4,0.004373705972754216
12,2,4,2015,5,0.0033515864911796145
12,2,4,2015,6,0.0016017253224362982
12,2,4,2015,7,0.002038929447243043
12,2,4,2015,8,0.000436632654922664
12,2,4,2015,9,0.0018931761476368436
12,2,4,2015,10,0.0
12,2,4,2016,1,0.022287061010822784
12,2,4,2016,2,0.011563960753082081
12,2,4,2016,3,0.007153826838015465
12,2,4,2016,4,0.004373705972754216
12,2,4,2016,5,0.0033515864911796145
12,2,4,2016,6,0.0016017253224362982
12,2,4,2016,7,0.002038929447243043
12,2,4,2016,8,0.000436632654922664
12,2,4,2016,9,0.0018931761476368436
12,2,4,2016,10,0.0
12,2,4,2017,1,0.022287061010822784
12,2,4,2017,2,0.011563960753082081
12,2,4,2017,3,0.007153826838015465
12,2,4,2017,4,0.004373705972754216
12,2,4,2017,5,0.0033515864911796145
12,2,4,2017,6,0.0016017253224362982
12,2,4,2017,7,0.002038929447243043
12,2,4,2017,8,0.000436632654922664
12,2,4,2017,9,0.0018931761476368436
12,2,4,2017,10,0.0
12,2,4,2018,1,0.02051681415149398
12,2,4,2018,2,0.010586114010391001
12,2,4,2018,3,0.0065330969446951714
12,2,4,2018,4,0.003987980533903146
12,2,4,2018,5,0.0030542302940415045
12,2,4,2018,6,0.0014581556482247127
12,2,4,2018,7,0.0018566383553270116
12,2,4,2018,8,0.00039722751640847154
12,2,4,2018,9,0.001723771707014321
12,2,4,2018,10,0.0
12,2,4,2019,1,0.02050930682619634
12,2,4,2019,2,0.010582456316452271
12,2,4,2019,3,0.006530890734797401
12,2,4,2019,4,0.003986652828994686
12,2,4,2019,5,0.0030532187245783105
12,2,4,2019,6,0.0014576769527149258
12,2,4,2019,7,0.0018560274986842984
12,2,4,2019,8,0.0003970978719312068
12,2,4,2019,9,0.0017232049816301442
12,2,4,2019,10,0.0
12,2,5,2011,1,0.024439088825241928
12,2,5,2011,2,0.012912994411717671
12,2,5,2011,3,0.008064584191434077
12,2,5,2011,4,0.004964145314964474
12,2,5,2011,5,0.0038142544555374025
12,2,5,2011,6,0.0018316835403392462
12,2,5,2011,7,0.002328764250156823
12,2,5,2011,8,0.000501028034418094
12,2,5,2011,9,0.0021631818493034194
12,2,5,2011,10,0.0
12,2,5,2012,1,0.022287061010822784
12,2,5,2012,2,0.011563960753082081
12,2,5,2012,3,0.007153826838015465
12,2,5,2012,4,0.004373705972754216
12,2,5,2012,5,0.0033515864911796145
12,2,5,2012,6,0.0016017253224362982
12,2,5,2012,7,0.002038929447243043
12,2,5,2012,8,0.000436632654922664
12,2,5,2012,9,0.0018931761476368436
12,2,5,2012,10,0.0
12,2,5,2013,1,0.025671178040355458
12,2,5,2013,2,0.013672285558482211
12,2,5,2013,3,0.00857230696434974
12,2,5,2013,4,0.005290973521743458
12,2,5,2013,5,0.004069629042245171
12,2,5,2013,6,0.001957952446999589
12,2,5,2013,7,0.002488124806568015
12,2,5,2013,8,0.0005362559483403917
12,2,5,2013,9,0.0023115737891001853
12,2,5,2013,10,0.0
12,2,5,2014,1,0.02509811575491394
12,2,5,2014,2,0.013317440394021385
12,2,5,2014,3,0.008334338752653436
12,2,5,2014,4,0.005137448233088926
12,2,5,2014,5,0.003949559238668687
12,2,5,2014,6,0.0018984840623594845
12,2,5,2014,7,0.0024131042510662226
12,2,5,2014,8,0.0005196444790372956
12,2,5,2014,9,0.0022417066997180157
12,2,5,2014,10,0.0
12,2,5,2015,1,0.02509811575491394
12,2,5,2015,2,0.013317440394021385
12,2,5,2015,3,0.008334338752653436
12,2,5,2015,4,0.005137448233088926
12,2,5,2015,5,0.003949559238668687
12,2,5,2015,6,0.0018984840623594845
12,2,5,2015,7,0.0024131042510662226
12,2,5,2015,8,0.0005196444790372956
12,2,5,2015,9,0.0022417066997180157
12,2,5,2015,10,0.0
12,2,5,2016,1,0.025671178040355458
12,2,5,2016,2,0.013672285558482211
12,2,5,2016,3,0.00857230696434974
12,2,5,2016,4,0.005290973521743458
12,2,5,2016,5,0.004069629042245171
12,2,5,2016,6,0.001957952446999589
12,2,5,2016,7,0.002488124806568015
12,2,5,2016,8,0.0005362559483403917
12,2,5,2016,9,0.0023115737891001853
12,2,5,2016,10,0.0
12,2,5,2017,1,0.02800126176363671
12,2,5,2017,2,0.015105883073855741
12,2,5,2017,3,0.009530514604101259
12,2,5,2017,4,0.005907694929103702
12,2,5,2017,5,0.004551507137759092
12,2,5,2017,6,0.002196216553964736
12,2,5,2017,7,0.002788829253641212
12,2,5,2017,8,0.0006027322125120582
12,2,5,2017,9,0.0025915816307701123
12,2,5,2017,10,0.0
12,2,5,2018,1,0.02233831658766161
12,2,5,2018,2,0.011588947614210698
12,2,5,2018,3,0.007168902246428743
12,2,5,2018,4,0.00438278005970405
12,2,5,2018,5,0.003358500455135416
12,2,5,2018,6,0.001604997548750542
12,2,5,2018,7,0.0020431049618163666
12,2,5,2018,8,0.0004375189408112323
12,2,5,2018,9,0.001897050042090509
12,2,5,2018,10,0.0
12,2,5,2019,1,0.0223520577253703
12,2,5,2019,2,0.011595645088209983
12,2,5,2019,3,0.007172942771821678
12,2,5,2019,4,0.0043852120022142005
12,2,5,2019,5,0.0033603534357924403
12,2,5,2019,6,0.0016058745011540143
12,2,5,2019,7,0.002044224001375494
12,2,5,2019,8,0.0004377564603181838
12,2,5,2019,9,0.0018980882451457015
12,2,5,2019,10,0.0
12,1,1,2011,1,0.023905543479523228
12,1,1,2011,2,0.012470524207453648
12,1,1,2011,3,0.00773288578128406
12,1,1,2011,4,0.004735000767572828
12,1,1,2011,5,0.003630533671462932
12,1,1,2011,6,0.0017367637136587177
12,1,1,2011,7,0.002210274172580573
12,1,1,2011,8,0.0004737626498916292
12,1,1,2011,9,0.0020524433533417596
12,1,1,2011,10,0.0
12,1,1,2012,1,0.023905543479523228
12,1,1,2012,2,0.012470524207453648
12,1,1,2012,3,0.00773288578128406
12,1,1,2012,4,0.004735000767572828
12,1,1,2012,5,0.003630533671462932
12,1,1,2012,6,0.0017367637136587177
12,1,1,2012,7,0.002210274172580573
12,1,1,2012,8,0.0004737626498916292
12,1,1,2012,9,0.0020524433533417596
12,1,1,2012,10,0.0
12,1,1,2013,1,0.022737046124582938
12,1,1,2013,2,0.01181497681500332
12,1,1,2013,3,0.007313860421970797
12,1,1,2013,4,0.004473432355979079
12,1,1,2013,5,0.0034285467435852812
12,1,1,2013,6,0.001638951283521095
12,1,1,2013,7,0.002086173715942885
12,1,1,2013,8,0.00044686256306791794
12,1,1,2013,9,0.0019370873066151262
12,1,1,2013,10,0.0
12,1,1,2014,1,0.022737046124582938
12,1,1,2014,2,0.01181497681500332
12,1,1,2014,3,0.007313860421970797
12,1,1,2014,4,0.004473432355979079
12,1,1,2014,5,0.0034285467435852812
12,1,1,2014,6,0.001638951283521095
12,1,1,2014,7,0.002086173715942885
12,1,1,2014,8,0.00044686256306791794
12,1,1,2014,9,0.0019370873066151262
12,1,1,2014,10,0.0
12,1,1,2015,1,0.022737046124582938
12,1,1,2015,2,0.01181497681500332
12,1,1,2015,3,0.007313860421970797
12,1,1,2015,4,0.004473432355979079
12,1,1,2015,5,0.0034285467435852812
12,1,1,2015,6,0.001638951283521095
12,1,1,2015,7,0.002086173715942885
12,1,1,2015,8,0.00044686256306791794
12,1,1,2015,9,0.0019370873066151262
12,1,1,2015,10,0.0
12,1,1,2016,1,0.022737046124582938
12,1,1,2016,2,0.01181497681500332
12,1,1,2016,3,0.007313860421970797
12,1,1,2016,4,0.004473432355979079
12,1,1,2016,5,0.0034285467435852812
12,1,1,2016,6,0.001638951283521095
12,1,1,2016,7,0.002086173715942885
12,1,1,2016,8,0.00044686256306791794
12,1,1,2016,9,0.0019370873066151262
12,1,1,2016,10,0.0
12,1,1,2017,1,0.022296714460985245
12,1,1,2017,2,0.011569325843326372
12,1,1,2017,3,0.007157241634882183
12,1,1,2017,4,0.004375831612207115
12,1,1,2017,5,0.0033532262041227057
12,1,1,2017,6,0.0016025178918280814
12,1,1,2017,7,0.002039935494862366
12,1,1,2017,8,0.00043685035232654545
12,1,1,2017,9,0.0018941111621179063
12,1,1,2017,10,0.0
12,1,1,2018,1,0.03913438450670448
12,1,1,2018,2,0.021406518473940594
12,1,1,2018,3,0.013567816266468746
12,1,1,2018,4,0.008430333229576426
12,1,1,2018,5,0.006499926377787402
12,1,1,2018,6,0.0031398647102319766
12,1,1,2018,7,0.003986086523141363
12,1,1,2018,8,0.0008622284164262473
12,1,1,2018,9,0.0037044814385042146
12,1,1,2018,10,0.0
12,1,1,2019,1,0.03907566515153915
12,1,1,2019,2,0.021377660143994004
12,1,1,2019,3,0.013550338818947183
12,1,1,2019,4,0.008419786340534419
12,1,1,2019,5,0.0064918823598101305
12,1,1,2019,6,0.003136051098284187
12,1,1,2019,7,0.003981222294559106
12,1,1,2019,8,0.0008611942758518509
12,1,1,2019,9,0.0036999679260953933
12,1,1,2019,10,0.0
12,1,2,2011,1,0.023522474744112287
12,1,2,2011,2,0.012258550211858621
12,1,2,2011,3,0.0075982370529869
12,1,2,2011,4,0.004651296152429207
12,1,2,2011,5,0.0035659966223293704
12,1,2,2011,6,0.0017055966055073979
12,1,2,2011,7,0.002170703433316934
12,1,2,2011,8,0.0004652070124777641
12,1,2,2011,9,0.0020156692669289766
12,1,2,2011,10,0.0
12,1,2,2012,1,0.023522474744112287
12,1,2,2012,2,0.012258550211858621
12,1,2,2012,3,0.0075982370529869
12,1,2,2012,4,0.004651296152429207
12,1,2,2012,5,0.0035659966223293704
12,1,2,2012,6,0.0017055966055073979
12,1,2,2012,7,0.002170703433316934
12,1,2,2012,8,0.0004652070124777641
12,1,2,2012,9,0.0020156692669289766
12,1,2,2012,10,0.0
12,1,2,2013,1,0.023701489175487422
12,1,2,2013,2,0.01235952249295691
12,1,2,2013,3,0.007662933615324774
12,1,2,2013,4,0.004691745292418004
12,1,2,2013,5,0.0035972504724395282
12,1,2,2013,6,0.0017207468460215258
12,1,2,2013,7,0.0021899204889037627
12,1,2,2013,8,0.00046937647615197253
12,1,2,2013,9,0.0020335337772163786
12,1,2,2013,10,0.0
12,1,2,2014,1,0.025128856392262033
12,1,2,2014,2,0.013156735423501709
12,1,2,2014,3,0.0081714762753331
12,1,2,2014,4,0.005008765829537798
12,1,2,2014,5,0.003841933908119932
12,1,2,2014,6,0.0018391300251392462
12,1,2,2014,7,0.0023401538873129013
12,1,2,2014,8,0.0005019142470477078
12,1,2,2014,9,0.0021731709831757096
12,1,2,2014,10,0.0
12,1,2,2015,1,0.025021739903289153
12,1,2,2015,2,0.013096246293980207
12,1,2,2015,3,0.0081326972746818
12,1,2,2015,4,0.004984511630344413
12,1,2,2015,5,0.003823190738035387
12,1,2,2015,6,0.001830042034578927
12,1,2,2015,7,0.002328627116721438
12,1,2,2015,8,0.0004994127322777153
12,1,2,2015,9,0.002162455270185548
12,1,2,2015,10,0.0
12,1,2,2016,1,0.025021739903289153
12,1,2,2016,2,0.013096246293980207
12,1,2,2016,3,0.0081326972746818
12,1,2,2016,4,0.004984511630344413
12,1,2,2016,5,0.003823190738035387
12,1,2,2016,6,0.001830042034578927
12,1,2,2016,7,0.002328627116721438
12,1,2,2016,8,0.0004994127322777153
12,1,2,2016,9,0.002162455270185548
12,1,2,2016,10,0.0
12,1,2,2017,1,0.025021739903289153
12,1,2,2017,2,0.013096246293980207
12,1,2,2017,3,0.0081326972746818
12,1,2,2017,4,0.004984511630344413
12,1,2,2017,5,0.003823190738035387
12,1,2,2017,6,0.001830042034578927
12,1,2,2017,7,0.002328627116721438
12,1,2,2017,8,0.0004994127322777153
12,1,2,2017,9,0.002162455270185548
12,1,2,2017,10,0.0
12,1,2,2018,1,0.024865887366402828
12,1,2,2018,2,0.013011940693164026
12,1,2,2018,3,0.008079531702679166
12,1,2,2018,4,0.004951590760930102
12,1,2,2018,5,0.0037978419122615126
12,1,2,2018,6,0.0018178259496559601
12,1,2,2018,7,0.0023131093293570215
12,1,2,2018,8,0.0004960636354551795
12,1,2,2018,9,0.0021480366549871954
12,1,2,2018,10,0.0
12,1,2,2019,1,0.02482306180685423
12,1,2,2019,2,0.012991026636521519
12,1,2,2019,3,0.008066904072910663
12,1,2,2019,4,0.004943986350328666
12,1,2,2019,5,0.003792046720829556
12,1,2,2019,6,0.0018150823621908563
12,1,2,2019,7,0.002309608655440387
12,1,2,2019,8,0.0004953203768981451
12,1,2,2019,9,0.0021447887695366097
12,1,2,2019,10,0.0
12,1,3,2011,1,0.03681856945788453
12,1,3,2011,2,0.020565192323219184
12,1,3,2011,3,0.013199550205323929
12,1,3,2011,4,0.008280350153951677
12,1,3,2011,5,0.006409171810661696
12,1,3,2011,6,0.0031183376385477413
12,1,3,2011,7,0.00395140558935736
12,1,3,2011,8,0.000860762095073464
12,1,3,2011,9,0.003674508920195829
12,1,3,2011,10,0.0
12,1,3,2012,1,0.03681856945788453
12,1,3,2012,2,0.020565192323219184
12,1,3,2012,3,0.013199550205323929
12,1,3,2012,4,0.008280350153951677
12,1,3,2012,5,0.006409171810661696
12,1,3,2012,6,0.0031183376385477413
12,1,3,2012,7,0.00395140558935736
12,1,3,2012,8,0.000860762095073464
12,1,3,2012,9,0.003674508920195829
12,1,3,2012,10,0.0
12,1,3,2013,1,0.03274708765106882
12,1,3,2013,2,0.018026832526388925
12,1,3,2013,3,0.011492092483353922
12,1,3,2013,4,0.007176597907380011
12,1,3,2013,5,0.005545302540654218
12,1,3,2013,6,0.0026899268478669525
12,1,3,2013,7,0.003411132083136925
12,1,3,2013,8,0.0007409885785081283
12,1,3,2013,9,0.003171294662805413
12,1,3,2013,10,0.0
12,1,3,2014,1,0.04187998988776631
12,1,3,2014,2,0.023590035870557302
12,1,3,2014,3,0.015193325664412005
12,1,3,2014,4,0.009551429954877122
12,1,3,2014,5,0.007398714857940414
12,1,3,2014,6,0.0036044664033276774
12,1,3,2014,7,0.004565937123885644
12,1,3,2014,8,0.000995790877965974
12,1,3,2014,9,0.004246432621201501
12,1,3,2014,10,0.0
12,1,3,2015,1,0.03258245578883279
12,1,3,2015,2,0.017938990462899262
12,1,3,2015,3,0.011437376124628362
12,1,3,2015,4,0.007143064728493798
12,1,3,2015,5,0.005519594511346204
12,1,3,2015,6,0.0026776392287334305
12,1,3,2015,7,0.003395489800088858
12,1,3,2015,8,0.0007376402304576368
12,1,3,2015,9,0.0031567706891652003
12,1,3,2015,10,0.0
12,1,3,2016,1,0.030277068268605434
12,1,3,2016,2,0.016511174066665246
12,1,3,2016,3,0.010478824212368343
12,1,3,2016,4,0.006523971831348341
12,1,3,2016,5,0.005035166014090819
12,1,3,2016,6,0.002437468056862624
12,1,3,2016,7,0.003092590979414056
12,1,3,2016,8,0.0006704999945061907
12,1,3,2016,9,0.0028746541746337284
12,1,3,2016,10,0.0
12,1,3,2017,1,0.030277068268605434
12,1,3,2017,2,0.016511174066665246
12,1,3,2017,3,0.010478824212368343
12,1,3,2017,4,0.006523971831348341
12,1,3,2017,5,0.005035166014090819
12,1,3,2017,6,0.002437468056862624
12,1,3,2017,7,0.003092590979414056
12,1,3,2017,8,0.0006704999945061907
12,1,3,2017,9,0.0028746541746337284
12,1,3,2017,10,0.0
12,1,3,2018,1,0.032234090035361374
12,1,3,2018,2,0.01774475965477018
12,1,3,2018,3,0.011314680797362975
12,1,3,2018,4,0.007067309792619825
12,1,3,2018,5,0.005461376622783121
12,1,3,2018,6,0.0026497092020929536
12,1,3,2018,7,0.0033599657278224893
12,1,3,2018,8,0.0007300129244320885
12,1,3,2018,9,0.003123776549756152
12,1,3,2018,10,0.0
12,1,3,2019,1,0.03244967623741868
12,1,3,2019,2,0.0178535689008531
12,1,3,2019,3,0.01138152368565959
12,1,3,2019,4,0.007108062760659006
12,1,3,2019,5,0.005492585019667318
12,1,3,2019,6,0.0026646139813247816
12,1,3,2019,7,0.0033789408553297484
12,1,3,2019,8,0.0007340756910430013
12,1,3,2019,9,0.003141394548316523
12,1,3,2019,10,0.0
12,1,4,2011,1,0.03163615058374025
12,1,4,2011,2,0.017354287566530346
12,1,4,2011,3,0.011045454861830728
12,1,4,2011,4,0.006890245936919559
12,1,4,2011,5,0.005321867473642383
12,1,4,2011,6,0.0025797004241370214
12,1,4,2011,7,0.003271941767208908
12,1,4,2011,8,0.0007102796166199576
12,1,4,2011,9,0.0030417085967536783
12,1,4,2011,10,0.0
12,1,4,2012,1,0.024474323509030782
12,1,4,2012,2,0.01279010326890262
12,1,4,2012,3,0.007937295943000855
12,1,4,2012,4,0.004862654706967451
12,1,4,2012,5,0.0037291257134308697
12,1,4,2012,6,0.0017845202893034262
12,1,4,2012,7,0.0022708615628055373
12,1,4,2012,8,0.0004868989765146603
12,1,4,2012,9,0.002108762920531859
12,1,4,2012,10,0.0
12,1,4,2013,1,0.02414885994148075
12,1,4,2013,2,0.012607347363529087
12,1,4,2013,3,0.007820433418442851
12,1,4,2013,4,0.004789687545376453
12,1,4,2013,5,0.003672774263319467
12,1,4,2013,6,0.00175722774021847
12,1,4,2013,7,0.00223623524163874
12,1,4,2013,8,0.000479392271616641
12,1,4,2013,9,0.002076576029587218
12,1,4,2013,10,0.0
12,1,4,2014,1,0.03238973087927344
12,1,4,2014,2,0.017833078392062385
12,1,4,2014,3,0.01137052662749416
12,1,4,2014,4,0.007101738962164483
12,1,4,2014,5,0.005487809028262625
12,1,4,2014,6,0.0026623605510764925
12,1,4,2014,7,0.003376067548990558
12,1,4,2014,8,0.0007334608511543328
12,1,4,2014,9,0.0031387284360528955
12,1,4,2014,10,0.0
12,1,4,2015,1,0.036257733251408686
12,1,4,2015,2,0.020266344845448425
12,1,4,2015,3,0.01301376728228898
12,1,4,2015,4,0.008166703857362734
12,1,4,2015,5,0.006322117428921192
12,1,4,2015,6,0.0030767955094083144
12,1,4,2015,7,0.0038984993306918625
12,1,4,2015,8,0.0008494558407584618
12,1,4,2015,9,0.0036253919903089793
12,1,4,2015,10,0.0
12,1,4,2016,1,0.05163825630608576
12,1,4,2016,2,0.02930487721271291
12,1,4,2016,3,0.018921932089276727
12,1,4,2016,4,0.011911631874927053
12,1,4,2016,5,0.00923106602706103
12,1,4,2016,6,0.004500202333262204
12,1,4,2016,7,0.00569969280564675
12,1,4,2016,8,0.0012437399237519298
12,1,4,2016,9,0.005301139955228518
12,1,4,2016,10,0.0
12,1,4,2017,1,0.05163825630608576
12,1,4,2017,2,0.02930487721271291
12,1,4,2017,3,0.018921932089276727
12,1,4,2017,4,0.011911631874927053
12,1,4,2017,5,0.00923106602706103
12,1,4,2017,6,0.004500202333262204
12,1,4,2017,7,0.00569969280564675
12,1,4,2017,8,0.0012437399237519298
12,1,4,2017,9,0.005301139955228518
12,1,4,2017,10,0.0
12,1,4,2018,1,0.052717858516279525
12,1,4,2018,2,0.02983607976751923
12,1,4,2018,3,0.019244043669766064
12,1,4,2018,4,0.012106221093239333
12,1,4,2018,5,0.009379545598254047
12,1,4,2018,6,0.004570656994364097
12,1,4,2018,7,0.005789536506462856
12,1,4,2018,8,0.001262857571241227
12,1,4,2018,9,0.005384512130565455
12,1,4,2018,10,0.0
12,1,4,2019,1,0.05359936683807498
12,1,4,2019,2,0.030267247987499024
12,1,4,2019,3,0.019504925166008658
12,1,4,2019,4,0.012263614618077234
12,1,4,2019,5,0.009499587038228174
12,1,4,2019,6,0.004627572733800767
12,1,4,2019,7,0.005862129534003335
12,1,4,2019,8,0.001278293547531506
12,1,4,2019,9,0.005451871829948329
12,1,4,2019,10,0.0
12,1,5,2011,1,0.025128856392262033
12,1,5,2011,2,0.013156735423501709
12,1,5,2011,3,0.0081714762753331
